val,date
1.1431045662987314,2021-04-05
9.942258331551985,2021-04-06
9.413757452799024,2021-04-07
8.551122280815319,2021-04-08
8.761440602732456,2021-04-09
8.916925607884163,2021-04-10
8.827647289791413,2021-04-11
9.065999972522805,2021-04-12
3.4559328387109685,2021-04-13
9.867035161273325,2021-04-14
6.960330905071873,2021-04-15
2.8774897639004506,2021-04-16
8.906387429206234,2021-04-17
9.907496765424824,2021-04-18
8.499267645198456,2021-04-19
8.108374291381347,2021-04-20
5.4237734246316105,2021-04-21
8.147558257407205,2021-04-22
9.658988581358232,2021-04-23
7.934821347570906,2021-04-24
9.438050936071178,2021-04-25
9.35248188129049,2021-04-26
5.810580570642365,2021-04-27
9.04046852098164,2021-04-28
7.512623733798184,2021-04-29
0.6392054249909791,2021-04-30
8.675256494587241,2021-05-01
7.535387180451138,2021-05-02
8.445779976099534,2021-05-03
6.438568780945411,2021-05-04
8.294938912440042,2021-05-05
8.54267252873391,2021-05-06
7.131712443544991,2021-05-07
8.743666430623774,2021-05-08
8.628089323034184,2021-05-09
7.592997478810641,2021-05-10
6.332364133571362,2021-05-11
4.866959264684743,2021-05-12
7.2710669547727145,2021-05-13
6.713082949858496,2021-05-14
8.049885362460273,2021-05-15
7.518885779209566,2021-05-16
8.056172940973223,2021-05-17
5.917586932134514,2021-05-18
6.065390998938566,2021-05-19
7.973310636650265,2021-05-20
7.771623645933057,2021-05-21
7.316535650967487,2021-05-22
6.2809644756210625,2021-05-23
7.537660239053959,2021-05-24
8.065154577088691,2021-05-25
3.7725733552023084,2021-05-26
6.366959864799697,2021-05-27
7.847421577592647,2021-05-28
6.938759535174334,2021-05-29
7.474433731235192,2021-05-30
7.117571278394278,2021-05-31
6.66695205445415,2021-06-01
6.942178692817372,2021-06-02
6.9467928451790115,2021-06-03
5.849790956038627,2021-06-04
5.9222847166347945,2021-06-05
6.187282150403414,2021-06-06
7.614027184742813,2021-06-07
7.2320377109531675,2021-06-08
5.994236136632874,2021-06-09
7.17971682943141,2021-06-10
7.085583021231977,2021-06-11
7.207913894949144,2021-06-12
5.955040559804639,2021-06-13
7.5670192116006865,2021-06-14
7.3136717850842485,2021-06-15
8.471214105802956,2021-06-16
3.3662310642861235,2021-06-17
6.3258620438220525,2021-06-18
6.066051715031162,2021-06-19
6.942599686961181,2021-06-20
5.756057755265603,2021-06-21
5.700595075480736,2021-06-22
5.8520068318340925,2021-06-23
5.837798612593093,2021-06-24
6.2327368210464416,2021-06-25
7.408762249270313,2021-06-26
4.469787181544629,2021-06-27
6.424130002247075,2021-06-28
5.044922102544116,2021-06-29
6.715262159056312,2021-06-30
8.087296088028225,2021-07-01
6.891273644387945,2021-07-02
6.45067313448595,2021-07-03
6.664673898358961,2021-07-04
6.484738628517472,2021-07-05
7.814425238735358,2021-07-06
6.541669290610544,2021-07-07
5.0876080706770805,2021-07-08
6.745177469872819,2021-07-09
6.829141551895108,2021-07-10
6.672363233147399,2021-07-11
7.057883336348826,2021-07-12
4.974413372203836,2021-07-13
4.658437569458922,2021-07-14
5.366646893369555,2021-07-15
2.4334537327250922,2021-07-16
6.234035643359469,2021-07-17
5.872377002271069,2021-07-18
6.323689521157725,2021-07-19
6.377451273085759,2021-07-20
6.564640866204359,2021-07-21
6.29975330700664,2021-07-22
6.802990837450845,2021-07-23
6.803329258346117,2021-07-24
6.624794251313894,2021-07-25
7.13119319472429,2021-07-26
6.38398082341695,2021-07-27
5.924095853820981,2021-07-28
6.487036888173908,2021-07-29
6.562098909565007,2021-07-30
7.455426623924377,2021-07-31
